gene_id	chr	start	end	strand	size	locus_tag	gene_name	biotype	description
LINF_120014600	LinJ.12	451117	451827	+	711	LINF_120014600	-	protein_coding	hypothetical protein - conserved
LINF_120014700	LinJ.12	452302	453693	+	1392	LINF_120014700	-	protein_coding	surface antigen protein 2 - putative
LINF_120014800	LinJ.12	455588	456073	+	486	LINF_120014800	-	protein_coding	hypothetical protein - conserved
LINF_120014900	LinJ.12	458069	459388	+	1320	LINF_120014900	-	protein_coding	hypothetical protein - conserved
LINF_120015000	LinJ.12	461873	463756	+	1884	LINF_120015000	-	protein_coding	surface antigen protein 2 - putative
LINF_120015100	LinJ.12	469909	475002	+	5094	LINF_120015100	-	protein_coding	hypothetical protein - conserved
LINF_120015200	LinJ.12	475660	477486	+	1827	LINF_120015200	-	protein_coding	DnaJ domain containing protein - putative
LINF_120015300	LinJ.12	480168	484031	+	3864	LINF_120015300	FAZ2	protein_coding	hypothetical protein - conserved
LINF_120015400	LinJ.12	490430	490915	+	486	LINF_120015400	-	protein_coding	N-acyl-L-amino acid amidohydrolase
LINF_120015500	LinJ.12	491682	492779	+	1098	LINF_120015500	-	protein_coding	NADH:flavin oxidoreductase/NADH oxidase - putative
LINF_120015600	LinJ.12	497147	499633	+	2487	LINF_120015600	-	protein_coding	n-ethylmaleimide reductase-like protein
LINF_120015700	LinJ.12	504783	508151	+	3369	LINF_120015700	-	protein_coding	hypothetical protein - conserved
LINF_120015800	LinJ.12	510106	512949	+	2844	LINF_120015800	-	protein_coding	Putative integral membrane protein conserved region (DUF2404) - putative
LINF_120015900	LinJ.12	514934	517036	+	2103	LINF_120015900	-	protein_coding	Putative integral membrane protein conserved region (DUF2404) - putative
LINF_120016000	LinJ.12	518031	520664	+	2634	LINF_120016000	-	protein_coding	hypothetical protein - conserved
LINF_120016100	LinJ.12	522375	527201	+	4827	LINF_120016100	-	protein_coding	hypothetical protein - conserved
LINF_120016200	LinJ.12	528925	530613	+	1689	LINF_120016200	-	protein_coding	hypothetical protein - conserved
LINF_120016300	LinJ.12	536025	539051	+	3027	LINF_120016300	-	protein_coding	hypothetical protein - conserved
LINF_120016400	LinJ.12	540742	544974	+	4233	LINF_120016400	-	protein_coding	WD repeat and HMG-box DNA-binding protein - putative
LINF_120016500	LinJ.12	548113	549102	+	990	LINF_120016500	-	protein_coding	SNARE associated Golgi protein - putative
LINF_120016600	LinJ.12	549658	552258	+	2601	LINF_120016600	-	protein_coding	hypothetical protein - conserved
LINF_120016700	LinJ.12	554239	558357	+	4119	LINF_120016700	-	protein_coding	puromycin-sensitive aminopeptidase-like protein
LINF_120016800	LinJ.12	559595	560914	+	1320	LINF_120016800	-	protein_coding	hypothetical protein - conserved
LINF_120016900	LinJ.12	563858	564889	+	1032	LINF_120016900	-	protein_coding	arginine N-methyltransferase-like protein
LINF_120017000	LinJ.12	566379	568298	+	1920	LINF_120017000	-	protein_coding	hypothetical protein - conserved
LINF_120017100	LinJ.12	569330	569971	+	642	LINF_120017100	-	protein_coding	hypothetical protein - conserved
LINF_120017200	LinJ.12	570430	572298	+	1869	LINF_120017200	-	protein_coding	MYND finger/SET domain containing protein - putative
LINF_120017300	LinJ.12	573360	573671	+	312	LINF_120017300	-	protein_coding	Ribonuclease H2 non-catalytic subunit (Ylr154p-like) - putative
LINF_120017400	LinJ.12	574500	577112	+	2613	LINF_120017400	-	protein_coding	FAM91 N-terminus/FAM91 C-terminus - putative
LINF_120017500	LinJ.12	577787	580702	+	2916	LINF_120017500	-	protein_coding	Vacuolar sorting protein 39 domain 1/Vacuolar sorting protein 39 domain 2 - putative
LINF_120017600	LinJ.12	581609	583471	+	1863	LINF_120017600	-	protein_coding	serine peptidase - Clan SC - Family S9D
LINF_120017700	LinJ.12	588409	589725	+	1317	LINF_120017700	-	protein_coding	hypothetical protein - conserved
LINF_130005000	LinJ.13	1961	3913	-	1953	LINF_130005000	-	protein_coding	hypothetical protein - conserved
LINF_130005100	LinJ.13	5485	6660	-	1176	LINF_130005100	-	protein_coding	cis-prenyltransferase-like protein
LINF_130005200	LinJ.13	7278	7883	-	606	LINF_130005200	-	protein_coding	hypothetical protein - conserved
LINF_130005300	LinJ.13	8702	9586	-	885	LINF_130005300	-	protein_coding	hypothetical protein - conserved
LINF_130005400	LinJ.13	10308	11114	-	807	LINF_130005400	-	protein_coding	ribonuclease HII - putative
LINF_130005500	LinJ.13	11948	13333	-	1386	LINF_130005500	-	protein_coding	hypothetical protein - conserved
LINF_130005600	LinJ.13	14205	14795	-	591	LINF_130005600	-	protein_coding	hypothetical protein - conserved
LINF_130005700	LinJ.13	15577	19869	-	4293	LINF_130005700	POLIB	protein_coding	mitochondrial DNA polymerase I protein B - putative
LINF_130005800	LinJ.13	23362	24873	-	1512	LINF_130005800	CP1	protein_coding	carboxypeptidase - putative
LINF_130005900	LinJ.13	28876	30186	-	1311	LINF_130005900	-	protein_coding	hypothetical protein - conserved
LINF_130006000	LinJ.13	31250	32308	-	1059	LINF_130006000	-	protein_coding	SURF1 family - putative
LINF_130006100	LinJ.13	33494	33853	-	360	LINF_130006100	-	protein_coding	hypothetical protein - conserved
LINF_130006200	LinJ.13	37874	40054	-	2181	LINF_130006200	KIN13-2	protein_coding	Kinesin-13 2
LINF_130006300	LinJ.13	41185	41745	-	561	LINF_130006300	-	protein_coding	hypothetical protein - conserved
LINF_130006400	LinJ.13	42583	44004	-	1422	LINF_130006400	-	protein_coding	hypothetical protein - conserved
LINF_130006500	LinJ.13	46147	47655	-	1509	LINF_130006500	PKA-R	protein_coding	protein kinase A regulatory subunit
LINF_130006600	LinJ.13	48660	50531	-	1872	LINF_130006600	-	protein_coding	MOZ/SAS family acetyltransferase - putative
LINF_130006700	LinJ.13	51137	52402	-	1266	LINF_130006700	-	protein_coding	Tetratricopeptide repeat - putative
LINF_130006800	LinJ.13	57378	58124	-	747	LINF_130006800	-	protein_coding	hypothetical protein - conserved
LINF_130006900	LinJ.13	61468	63711	-	2244	LINF_130006900	-	protein_coding	Lipase (class 3) - putative
LINF_130007000	LinJ.13	66323	68320	-	1998	LINF_130007000	-	protein_coding	Triglyceride lipase - putative
LINF_130007100	LinJ.13	69957	70592	-	636	LINF_130007100	RAB5B	protein_coding	ras-related protein RAB5B - putative
LINF_130007200	LinJ.13	72259	73518	-	1260	LINF_130007200	-	protein_coding	hypothetical protein - conserved
LINF_130007300	LinJ.13	75222	76145	-	924	LINF_130007300	-	protein_coding	Domain of unknown function (DUF4200) - putative
LINF_130007400	LinJ.13	78651	80252	-	1602	LINF_130007400	NUP48	protein_coding	hypothetical protein - conserved
LINF_130007500	LinJ.13	80759	81541	-	783	LINF_130007500	-	protein_coding	N-acetyltransferase subunit ARD1 - putative
LINF_130007600	LinJ.13	84477	89711	-	5235	LINF_130007600	-	protein_coding	hypothetical protein - conserved
LINF_130007700	LinJ.13	90950	92305	-	1356	LINF_130007700	-	protein_coding	alpha tubulin
LINF_130007800	LinJ.13	93264	94619	-	1356	LINF_130007800	-	protein_coding	alpha tubulin
LINF_130007900	LinJ.13	95578	96933	-	1356	LINF_130007900	-	protein_coding	alpha tubulin
LINF_130008000	LinJ.13	97892	99247	-	1356	LINF_130008000	-	protein_coding	alpha tubulin
LINF_130008100	LinJ.13	100207	101562	-	1356	LINF_130008100	-	protein_coding	alpha tubulin
LINF_130008200	LinJ.13	102521	103876	-	1356	LINF_130008200	-	protein_coding	alpha tubulin
LINF_130008300	LinJ.13	104835	106190	-	1356	LINF_130008300	-	protein_coding	alpha tubulin
LINF_130008400	LinJ.13	107150	108505	-	1356	LINF_130008400	-	protein_coding	alpha tubulin
LINF_130008500	LinJ.13	109464	110819	-	1356	LINF_130008500	-	protein_coding	alpha tubulin
LINF_130008600	LinJ.13	111779	113134	-	1356	LINF_130008600	-	protein_coding	alpha tubulin
LINF_130008700	LinJ.13	114094	115449	-	1356	LINF_130008700	-	protein_coding	alpha tubulin
LINF_130008800	LinJ.13	116409	117764	-	1356	LINF_130008800	-	protein_coding	alpha tubulin
LINF_130008900	LinJ.13	118467	124538	-	6072	LINF_130008900	-	protein_coding	Sister chromatid cohesion C-terminus - putative
LINF_130009000	LinJ.13	125563	128859	-	3297	LINF_130009000	-	protein_coding	hypothetical protein - conserved
LINF_130009100	LinJ.13	129506	131515	-	2010	LINF_130009100	-	protein_coding	long-chain-fatty-acid-CoA ligase - putative
LINF_130009200	LinJ.13	132539	134335	-	1797	LINF_130009200	RSP4/6	protein_coding	flagellar radial spoke protein - putative
LINF_130009300	LinJ.13	136426	139698	-	3273	LINF_130009300	MKK2	protein_coding	mitogen-activated protein kinase kinase 2
LINF_130009400	LinJ.13	141585	141950	-	366	LINF_130009400	ALBA1	protein_coding	Alba - putative
LINF_130009500	LinJ.13	147724	149217	+	1494	LINF_130009500	-	protein_coding	hypothetical protein - conserved
LINF_130009600	LinJ.13	151033	151683	+	651	LINF_130009600	-	protein_coding	hypothetical protein - conserved
LINF_130009700	LinJ.13	153010	155292	+	2283	LINF_130009700	-	protein_coding	hypothetical protein - conserved
LINF_130009800	LinJ.13	156685	158223	+	1539	LINF_130009800	-	protein_coding	Histidine phosphatase superfamily (branch 1) - putative
LINF_130009900	LinJ.13	160073	166576	+	6504	LINF_130009900	-	protein_coding	ATP-dependent RNA helicase - putative
LINF_130010000	LinJ.13	167390	168139	+	750	LINF_130010000	-	protein_coding	hypothetical protein - conserved
LINF_130010100	LinJ.13	169038	169874	+	837	LINF_130010100	-	protein_coding	Protein of unknown function (DUF1014) - putative
LINF_130010200	LinJ.13	172485	176192	+	3708	LINF_130010200	-	protein_coding	hypothetical protein - conserved
LINF_130010300	LinJ.13	177031	177627	+	597	LINF_130010300	-	protein_coding	hypothetical protein - conserved
LINF_130010400	LinJ.13	178514	180517	+	2004	LINF_130010400	-	protein_coding	Uncharacterized ACR - COG1678 - putative
LINF_130010500	LinJ.13	181675	182271	+	597	LINF_130010500	-	protein_coding	60S ribosomal protein L18 - putative
LINF_130010600	LinJ.13	183481	183906	+	426	LINF_130010600	-	protein_coding	40S ribosomal protein S12 - putative
LINF_130010700	LinJ.13	186533	192106	+	5574	LINF_130010700	-	protein_coding	hypothetical protein - conserved
LINF_130010800	LinJ.13	193149	194126	+	978	LINF_130010800	-	protein_coding	hypothetical protein - conserved
LINF_130010900	LinJ.13	194928	195821	+	894	LINF_130010900	-	protein_coding	Protein of unknown function - DUF607 - putative
LINF_130011000	LinJ.13	196847	197671	+	825	LINF_130011000	-	protein_coding	actyltransferase-like protein
LINF_130011100	LinJ.13	200107	201381	+	1275	LINF_130011100	-	protein_coding	hypothetical protein - conserved
LINF_130011200	LinJ.13	202890	203774	+	885	LINF_130011200	-	protein_coding	hypothetical protein - conserved
LINF_130011300	LinJ.13	204289	208302	+	4014	LINF_130011300	-	protein_coding	hypothetical protein - conserved
LINF_130011400	LinJ.13	209582	211405	+	1824	LINF_130011400	PAT6	protein_coding	palmitoyl acyltransferase 6 - putative
LINF_130011500	LinJ.13	213281	215395	+	2115	LINF_130011500	-	protein_coding	U-box domain containing protein - putative
LINF_130011600	LinJ.13	217411	218757	+	1347	LINF_130011600	-	protein_coding	mannose-specific lectin - putative
LINF_130011700	LinJ.13	219596	221320	+	1725	LINF_130011700	-	protein_coding	Metallopeptidase family M24 - putative
LINF_130011800	LinJ.13	223654	226524	+	2871	LINF_130011800	-	protein_coding	PSP1 C-terminal conserved region containing protein - putative
LINF_130011900	LinJ.13	229550	233821	+	4272	LINF_130011900	-	protein_coding	kinesin - putative
LINF_130012000	LinJ.13	235203	236531	-	1329	LINF_130012000	-	protein_coding	Putative GTPase activating protein for Arf - putative
LINF_130012100	LinJ.13	237423	238451	-	1029	LINF_130012100	-	protein_coding	oxidoreductase-like protein
LINF_130012200	LinJ.13	239414	241957	-	2544	LINF_130012200	-	protein_coding	ubiquitin-like protein
LINF_130012300	LinJ.13	243050	245983	-	2934	LINF_130012300	-	protein_coding	Calcium-activated chloride channel - putative
LINF_130012400	LinJ.13	247680	248336	-	657	LINF_130012400	-	protein_coding	hypothetical protein - conserved
LINF_130012500	LinJ.13	249260	255448	-	6189	LINF_130012500	-	protein_coding	C2 domain containing protein - putative
LINF_130012600	LinJ.13	256326	257981	-	1656	LINF_130012600	-	protein_coding	Dual specificity phosphatase - catalytic domain containing protein - putative
LINF_130012700	LinJ.13	259811	261652	-	1842	LINF_130012700	-	protein_coding	protein kinase - putative
LINF_130012800	LinJ.13	262401	264485	-	2085	LINF_130012800	-	protein_coding	hypothetical protein - conserved
LINF_130012900	LinJ.13	265234	265905	-	672	LINF_130012900	-	protein_coding	hypothetical protein - conserved
LINF_130013000	LinJ.13	268435	276384	-	7950	LINF_130013000	-	protein_coding	hypothetical protein - conserved
LINF_130013100	LinJ.13	279030	279788	-	759	LINF_130013100	-	protein_coding	Complex1 LYR-like - putative
LINF_130013200	LinJ.13	280783	284493	-	3711	LINF_130013200	-	protein_coding	hypothetical protein - conserved
LINF_130013300	LinJ.13	285174	288671	-	3498	LINF_130013300	-	protein_coding	hypothetical protein - conserved
LINF_130013500	LinJ.13	295456	296499	-	1044	LINF_130013500	-	protein_coding	hypothetical protein - conserved
LINF_130013600	LinJ.13	297855	299441	-	1587	LINF_130013600	-	protein_coding	mitochondrial processing peptidase alpha subunit - putative
LINF_130013700	LinJ.13	303507	305594	-	2088	LINF_130013700	-	protein_coding	hypothetical protein - conserved
LINF_130013800	LinJ.13	306484	307518	-	1035	LINF_130013800	-	protein_coding	hypothetical protein - conserved
LINF_130013900	LinJ.13	308311	310059	-	1749	LINF_130013900	-	protein_coding	hypothetical protein - conserved
LINF_130014000	LinJ.13	311428	313893	-	2466	LINF_130014000	-	protein_coding	Leucine Rich repeat - putative
LINF_130014100	LinJ.13	315671	320239	-	4569	LINF_130014100	-	protein_coding	Axonemal dynein light chain - putative
LINF_130014200	LinJ.13	320971	321798	-	828	LINF_130014200	-	protein_coding	glycosyltransferase family-like protein
LINF_130014300	LinJ.13	322567	324744	-	2178	LINF_130014300	-	protein_coding	N(2) - N(2)-dimethylguanosine tRNA methyltransferase - putative
LINF_130014400	LinJ.13	325567	327018	-	1452	LINF_130014400	-	protein_coding	actin-like protein - putative
LINF_130014500	LinJ.13	327851	329548	-	1698	LINF_130014500	-	protein_coding	katanin-like protein
LINF_130014600	LinJ.13	330881	332812	-	1932	LINF_130014600	-	protein_coding	hypothetical protein - conserved
LINF_130014700	LinJ.13	333734	338704	-	4971	LINF_130014700	-	protein_coding	AMP deaminase - putative
LINF_130014800	LinJ.13	339606	341078	-	1473	LINF_130014800	-	protein_coding	hypothetical protein - conserved
LINF_130014900	LinJ.13	341901	343289	-	1389	LINF_130014900	-	protein_coding	hypothetical protein - conserved
LINF_130015000	LinJ.13	344151	345134	-	984	LINF_130015000	-	protein_coding	hypothetical protein - conserved
LINF_130015100	LinJ.13	346219	350136	-	3918	LINF_130015100	-	protein_coding	Cryptococcal mannosyltransferase 1 - putative
LINF_130015200	LinJ.13	351126	352226	-	1101	LINF_130015200	-	protein_coding	hypothetical protein - conserved
LINF_130015300	LinJ.13	353126	358351	-	5226	LINF_130015300	-	protein_coding	subtilisin-like serine peptidase
LINF_130015400	LinJ.13	359622	360146	-	525	LINF_130015400	-	protein_coding	hypothetical protein
LINF_130015500	LinJ.13	360904	361623	-	720	LINF_130015500	-	protein_coding	Dpy-30 motif containing protein - putative
LINF_130015600	LinJ.13	363577	364503	-	927	LINF_130015600	-	protein_coding	NADH-cytochrome b5 reductase - putative
LINF_130015700	LinJ.13	367367	374092	-	6726	LINF_130015700	-	protein_coding	hypothetical protein - conserved
LINF_130015800	LinJ.13	375065	379387	-	4323	LINF_130015800	-	protein_coding	hypothetical protein - conserved
LINF_130015900	LinJ.13	383728	385044	-	1317	LINF_130015900	-	protein_coding	proteasome regulatory ATPase subunit 2 - putative
LINF_130016000	LinJ.13	387217	390444	-	3228	LINF_130016000	-	protein_coding	leucyl-tRNA synthetase - putative
LINF_130016100	LinJ.13	392073	393620	-	1548	LINF_130016100	-	protein_coding	hypothetical protein - conserved
LINF_130016200	LinJ.13	394795	395064	-	270	LINF_130016200	-	protein_coding	DNA-directed RNA polymerase I subunit - putative
LINF_130016300	LinJ.13	396221	397999	-	1779	LINF_130016300	-	protein_coding	Uncharacterised ACR - YagE family COG1723 - putative
LINF_130016400	LinJ.13	399159	400370	-	1212	LINF_130016400	-	protein_coding	Alpha/beta hydrolase family - putative
LINF_130016500	LinJ.13	401594	402556	-	963	LINF_130016500	-	protein_coding	hypothetical protein - conserved
LINF_130016600	LinJ.13	403296	403904	-	609	LINF_130016600	-	protein_coding	calmodulin - putative
LINF_130016700	LinJ.13	404644	406272	-	1629	LINF_130016700	-	protein_coding	hypothetical protein - conserved
LINF_130016800	LinJ.13	407727	408083	-	357	LINF_130016800	-	protein_coding	Dynein light chain Tctex-type - putative
LINF_130016900	LinJ.13	410935	413067	-	2133	LINF_130016900	-	protein_coding	adenylosuccinate synthetase - putative
LINF_130017000	LinJ.13	415265	415822	-	558	LINF_130017000	-	protein_coding	hypothetical protein - conserved
LINF_130017100	LinJ.13	420823	422328	-	1506	LINF_130017100	NT3	protein_coding	nucleobase transporter
LINF_130017200	LinJ.13	423862	424683	-	822	LINF_130017200	-	protein_coding	40S ribosomal protein S4 - putative
LINF_130017300	LinJ.13	426518	427339	-	822	LINF_130017300	-	protein_coding	40S ribosomal protein S4 - putative
LINF_130017400	LinJ.13	428934	430565	-	1632	LINF_130017400	-	protein_coding	Thiamin pyrophosphokinase - vitamin B1 binding domain containing protein - putative
LINF_130017500	LinJ.13	429858	429935	+	78	LINF_130017500	-	tRNA	aa
LINF_130017600	LinJ.13	431665	432117	-	453	LINF_130017600	-	protein_coding	hypothetical protein - conserved
LINF_130017700	LinJ.13	434439	435017	-	579	LINF_130017700	-	protein_coding	hypothetical protein - conserved
