gene_id	chr	start	end	strand	size	locus_tag	gene_name	biotype	description
LmjF.12.0540	LmjF.12	296576	297079	+	504	LmjF.12.0540	POMP18	protein_coding	Present in the outer mitochondrial membrane proteome 18
LmjF.12.0550	LmjF.12	299573	302071	+	2499	LmjF.12.0550	-	protein_coding	hypothetical protein%2C unknown function
LmjF.12.0560	LmjF.12	305395	309504	+	4110	LmjF.12.0560	-	protein_coding	hypothetical protein%2C conserved
LmjF.12.0570	LmjF.12	310815	317786	+	6972	LmjF.12.0570	-	protein_coding	Fusaric acid resistance protein-like%2C putative
LmjF.12.0590	LmjF.12	322724	328507	+	5784	LmjF.12.0590	-	protein_coding	Fusaric acid resistance protein-like%2C putative
LmjF.12.0600	LmjF.12	330247	331806	+	1560	LmjF.12.0600	-	protein_coding	hypothetical protein%2C conserved
LmjF.12.0610	LmjF.12	333132	336401	+	3270	LmjF.12.0610	-	protein_coding	TPR repeat%2C putative
LmjF.12.0620	LmjF.12	337480	341892	+	4413	LmjF.12.0620	-	protein_coding	hypothetical protein%2C conserved
LmjF.12.0630	LmjF.12	343177	344670	+	1494	LmjF.12.0630	ALAT	protein_coding	alanine aminotransferase
LmjF.12.0640	LmjF.12	346619	348862	+	2244	LmjF.12.0640	-	protein_coding	primase 2%2C putative
LmjF.12.0650	LmjF.12	351234	353690	+	2457	LmjF.12.0650	-	protein_coding	hypothetical protein%2C conserved
LmjF.12.0660	LmjF.12	355708	358572	+	2865	LmjF.12.0660	-	protein_coding	ser/thr protein phosphatase%2C putative
LmjF.12.0670	LmjF.12	363897	364928	+	1032	LmjF.12.0670	COXIV	protein_coding	cytochrome oxidase subunit IV%2C putative
LmjF.12.0680	LmjF.12	367308	368606	+	1299	LmjF.12.0680	BBS5	protein_coding	Bardet-Biedl syndrome 5 protein
LmjF.12.0690	LmjF.12	369810	370310	+	501	LmjF.12.0690	-	protein_coding	hypothetical protein%2C conserved
LmjF.12.0700	LmjF.12	371325	373865	+	2541	LmjF.12.0700	-	protein_coding	hypothetical protein%2C conserved
LmjF.12.0710	LmjF.12	375213	375539	+	327	LmjF.12.0710	-	protein_coding	Protein of unknown function (DUF962)%2C putative
LmjF.12.0715	LmjF.12	388516	389964	+	1449	LmjF.12.0715	-	protein_coding	hypothetical protein%2C conserved
LmjF.12.0730	LmjF.12	522368	524011	+	1644	LmjF.12.0730	-	protein_coding	surface antigen protein 2%2C putative
LmjF.12.0740	LmjF.12	514444	516726	+	2283	LmjF.12.0740	-	protein_coding	surface antigen protein%2C putative
LmjF.12.0755	LmjF.12	468337	470049	+	1713	LmjF.12.0755	-	protein_coding	surface antigen protein 2%2C putative
LmjF.12.0760	LmjF.12	471517	473280	+	1764	LmjF.12.0760	-	protein_coding	surface antigen protein 2%2C putative
LmjF.12.0765	LmjF.12	484652	486370	+	1719	LmjF.12.0765	-	protein_coding	surface antigen protein 2%2C putative
LmjF.12.0770	LmjF.12	475257	476705	+	1449	LmjF.12.0770	-	protein_coding	hypothetical protein%2C conserved
LmjF.12.0780	LmjF.12	478552	479679	+	1128	LmjF.12.0780	-	protein_coding	surface antigen protein 2 precursor
LmjF.12.0800	LmjF.12	488501	489934	+	1434	LmjF.12.0800	-	protein_coding	hypothetical protein%2C conserved
LmjF.12.0810	LmjF.12	491781	492938	+	1158	LmjF.12.0810	-	protein_coding	promastigote surface antigen protein 2 PSA2
LmjF.12.0820	LmjF.12	494903	496351	+	1449	LmjF.12.0820	-	protein_coding	hypothetical protein%2C conserved
LmjF.12.0830	LmjF.12	498186	500132	+	1947	LmjF.12.0830	-	protein_coding	surface antigen protein 2%2C putative
LmjF.12.0840	LmjF.12	502115	503059	+	945	LmjF.12.0840	-	protein_coding	hypothetical protein%2C conserved
LmjF.12.0850	LmjF.12	505413	507302	+	1890	LmjF.12.0850	-	protein_coding	surface antigen protein 2%2C putative
LmjF.12.0860	LmjF.12	382553	384883	+	2331	LmjF.12.0860	-	protein_coding	surface antigen protein%2C putative
LmjF.12.0867	LmjF.12	405110	406486	+	1377	LmjF.12.0867	-	protein_coding	hypothetical protein%2C conserved (fragment)
LmjF.12.0870	LmjF.12	407249	408892	+	1644	LmjF.12.0870	-	protein_coding	surface antigen protein 2%2C putative
LmjF.12.0880	LmjF.12	510360	511430	+	1071	LmjF.12.0880	-	protein_coding	hypothetical protein%2C unknown function
LmjF.12.0885	LmjF.12	518292	519362	+	1071	LmjF.12.0885	-	protein_coding	hypothetical protein
LmjF.12.0890	LmjF.12	414606	415793	+	1188	LmjF.12.0890	PAS2	protein_coding	promastigote surface antigen 38S
LmjF.12.0895	LmjF.12	417800	419248	+	1449	LmjF.12.0895	-	protein_coding	hypothetical protein%2C conserved
LmjF.12.0905	LmjF.12	424497	425792	+	1296	LmjF.12.0905	-	protein_coding	hypothetical protein
LmjF.12.0910	LmjF.12	421097	422635	+	1539	LmjF.12.0910	-	protein_coding	promastigote surface antigen protein PSA
LmjF.12.0920	LmjF.12	433739	435277	+	1539	LmjF.12.0920	-	protein_coding	promastigote surface antigen protein PSA
LmjF.12.0930	LmjF.12	439494	440942	+	1449	LmjF.12.0930	-	protein_coding	hypothetical protein%2C conserved
LmjF.12.0940	LmjF.12	442787	443944	+	1158	LmjF.12.0940	-	protein_coding	promastigote surface antigen protein 2 PSA2
LmjF.12.0950	LmjF.12	445909	447357	+	1449	LmjF.12.0950	-	protein_coding	hypothetical protein%2C conserved
LmjF.12.0960	LmjF.12	449204	451210	+	2007	LmjF.12.0960	-	protein_coding	surface antigen protein 2%2C putative
LmjF.12.0970	LmjF.12	453173	454927	+	1755	LmjF.12.0970	-	protein_coding	hypothetical protein%2C conserved
LmjF.12.0980	LmjF.12	391810	392967	+	1158	LmjF.12.0980	-	protein_coding	promastigote surface antigen protein 2 PSA2
LmjF.12.0990	LmjF.12	397712	399544	+	1833	LmjF.12.0990	-	protein_coding	surface antigen protein%2C putative
LmjF.12.0995	LmjF.12	524980	526656	+	1677	LmjF.12.0995	-	protein_coding	hypothetical protein
LmjF.12.1000	LmjF.12	401990	403147	+	1158	LmjF.12.1000	-	protein_coding	promastigote surface antigen protein 2 PSA2
LmjF.12.1005	LmjF.12	427116	428027	+	912	LmjF.12.1005	-	protein_coding	surface antigen protein 2%2C putative
LmjF.12.1015	LmjF.12	429396	430664	+	1269	LmjF.12.1015	-	protein_coding	hypothetical protein%2C unknown function
LmjF.12.1020	LmjF.12	529861	531471	+	1611	LmjF.12.1020	-	protein_coding	surface antigen protein%2C putative
LmjF.12.1030	LmjF.12	535641	536948	+	1308	LmjF.12.1030	-	protein_coding	hypothetical protein%2C conserved
LmjF.12.1040	LmjF.12	538780	540462	+	1683	LmjF.12.1040	-	protein_coding	surface antigen protein%2C putative
LmjF.12.1050	LmjF.12	544266	545585	+	1320	LmjF.12.1050	-	protein_coding	hypothetical protein%2C conserved
LmjF.12.1060	LmjF.12	455108	456790	+	1683	LmjF.12.1060	-	protein_coding	surface antigen protein%2C putative
LmjF.12.1070	LmjF.12	464061	466175	+	2115	LmjF.12.1070	-	protein_coding	surface antigen protein 2%2C putative
LmjF.12.1090	LmjF.12	547351	548880	+	1530	LmjF.12.1090	-	protein_coding	surface antigen protein%2C putative
LmjF.12.1100	LmjF.12	554651	559735	+	5085	LmjF.12.1100	-	protein_coding	hypothetical protein%2C conserved
LmjF.12.1110	LmjF.12	560415	562364	+	1950	LmjF.12.1110	J17	protein_coding	DnaJ domain containing protein%2C putative
LmjF.12.1120	LmjF.12	565041	568925	+	3885	LmjF.12.1120	FAZ2	protein_coding	Flagellum attachment zone protein 2
LmjF.12.1130	LmjF.12	573388	574545	+	1158	LmjF.12.1130	NTR2	protein_coding	Activating nitroreductase NTR2
LmjF.12.1140	LmjF.12	578880	581366	+	2487	LmjF.12.1140	-	protein_coding	n-ethylmaleimide reductase-like protein
LmjF.12.1150	LmjF.12	586708	590070	+	3363	LmjF.12.1150	-	protein_coding	hypothetical protein%2C unknown function
LmjF.12.1160	LmjF.12	591769	594612	+	2844	LmjF.12.1160	-	protein_coding	Putative integral membrane protein conserved region (DUF2404)%2C putative
LmjF.12.1170	LmjF.12	596806	598980	+	2175	LmjF.12.1170	-	protein_coding	Putative integral membrane protein conserved region (DUF2404)%2C putative
LmjF.12.1180	LmjF.12	599882	602518	+	2637	LmjF.12.1180	-	protein_coding	hypothetical protein%2C conserved
LmjF.12.1190	LmjF.12	604235	609058	+	4824	LmjF.12.1190	-	protein_coding	ABC transporter%2C putative
LmjF.12.1200	LmjF.12	610907	612493	+	1587	LmjF.12.1200	-	protein_coding	hypothetical protein%2C unknown function
LmjF.12.1210	LmjF.12	618096	621116	+	3021	LmjF.12.1210	-	protein_coding	hypothetical protein%2C conserved
LmjF.12.1220	LmjF.12	622919	627142	+	4224	LmjF.12.1220	-	protein_coding	WD repeat and HMG-box DNA-binding protein%2C putative
LmjF.12.1230	LmjF.12	630259	631257	+	999	LmjF.12.1230	-	protein_coding	SNARE associated Golgi protein%2C putative
LmjF.12.1240	LmjF.12	631818	634424	+	2607	LmjF.12.1240	-	protein_coding	hypothetical protein%2C unknown function
LmjF.12.1250	LmjF.12	636454	640569	+	4116	LmjF.12.1250	-	protein_coding	puromycin-sensitive aminopeptidase-like protein
LmjF.12.1260	LmjF.12	641806	643110	+	1305	LmjF.12.1260	-	protein_coding	hypothetical protein%2C conserved
LmjF.12.1270	LmjF.12	645995	647101	+	1107	LmjF.12.1270	-	protein_coding	arginine N-methyltransferase-like protein
LmjF.12.1280	LmjF.12	648543	650507	+	1965	LmjF.12.1280	-	protein_coding	hypothetical protein%2C unknown function
LmjF.12.1290	LmjF.12	651550	652191	+	642	LmjF.12.1290	-	protein_coding	hypothetical protein%2C conserved
LmjF.12.1300	LmjF.12	652656	654524	+	1869	LmjF.12.1300	-	protein_coding	SET domain containing protein%2C putative
LmjF.12.1305	LmjF.12	655572	655937	+	366	LmjF.12.1305	-	protein_coding	hypothetical protein%2C conserved
LmjF.12.1310	LmjF.12	656716	659328	+	2613	LmjF.12.1310	-	protein_coding	FAM91 N-terminus/FAM91 C-terminus%2C putative
LmjF.12.1320	LmjF.12	660011	662926	+	2916	LmjF.12.1320	-	protein_coding	Vacuolar sorting protein 39 domain 1/Vacuolar sorting protein 39 domain 2%2C putative
LmjF.12.1330	LmjF.12	663848	665710	+	1863	LmjF.12.1330	-	protein_coding	Alpha/beta hydrolase domain-containing protein
LmjF.12.1340	LmjF.12	670586	671902	+	1317	LmjF.12.1340	-	protein_coding	hypothetical protein%2C conserved
LmjF.13.0010	LmjF.13	1923	3875	-	1953	LmjF.13.0010	-	protein_coding	hypothetical protein%2C conserved
LmjF.13.0020	LmjF.13	5465	6640	-	1176	LmjF.13.0020	-	protein_coding	cis-prenyltransferase-like protein
LmjF.13.0030	LmjF.13	7259	7864	-	606	LmjF.13.0030	-	protein_coding	hypothetical protein%2C conserved
LmjF.13.0040	LmjF.13	8690	9736	-	1047	LmjF.13.0040	-	protein_coding	hypothetical protein%2C conserved
LmjF.13.0050	LmjF.13	10292	11182	-	891	LmjF.13.0050	-	protein_coding	ribonuclease HII%2C putative
LmjF.13.0060	LmjF.13	11913	13298	-	1386	LmjF.13.0060	-	protein_coding	hypothetical protein%2C conserved
LmjF.13.0070	LmjF.13	14171	14761	-	591	LmjF.13.0070	-	protein_coding	hypothetical protein%2C unknown function
LmjF.13.0080	LmjF.13	15528	19817	-	4290	LmjF.13.0080	POLIB	protein_coding	mitochondrial DNA polymerase I protein B%2C putative
LmjF.13.0090	LmjF.13	23388	24899	-	1512	LmjF.13.0090	CP1	protein_coding	metallo-peptidase%2C Clan MA(E) Family M32
LmjF.13.0100	LmjF.13	29247	30461	-	1215	LmjF.13.0100	-	protein_coding	hypothetical protein%2C unknown function
LmjF.13.0110	LmjF.13	31273	32331	-	1059	LmjF.13.0110	-	protein_coding	SURF1 family%2C putative
LmjF.13.0120	LmjF.13	33513	33983	-	471	LmjF.13.0120	-	protein_coding	hypothetical protein%2C conserved
LmjF.13.0130	LmjF.13	38118	40307	-	2190	LmjF.13.0130	KIN13-2	protein_coding	Kinesin-13 2
LmjF.13.0140	LmjF.13	41431	42195	-	765	LmjF.13.0140	-	protein_coding	hypothetical protein%2C conserved
LmjF.13.0150	LmjF.13	42853	44274	-	1422	LmjF.13.0150	-	protein_coding	hypothetical protein%2C conserved
LmjF.13.0160	LmjF.13	46572	48080	-	1509	LmjF.13.0160	PKA-R	protein_coding	protein kinase A regulatory subunit
LmjF.13.0170	LmjF.13	49101	50972	-	1872	LmjF.13.0170	-	protein_coding	MOZ/SAS family acetyltransferase%2C putative
LmjF.13.0180	LmjF.13	51565	52764	-	1200	LmjF.13.0180	-	protein_coding	Tetratricopeptide repeat%2C putative
LmjF.13.0190	LmjF.13	57810	58556	-	747	LmjF.13.0190	-	protein_coding	hypothetical protein%2C unknown function
LmjF.13.0200	LmjF.13	62085	64349	-	2265	LmjF.13.0200	-	protein_coding	Lipase (class 3)%2C putative
LmjF.13.0210	LmjF.13	67027	69027	-	2001	LmjF.13.0210	-	protein_coding	Triglyceride lipase%2C putative
LmjF.13.0220	LmjF.13	70688	71326	-	639	LmjF.13.0220	RAB5B	protein_coding	ras-related protein RAB5B%2C putative
LmjF.13.0230	LmjF.13	73049	74311	-	1263	LmjF.13.0230	-	protein_coding	zinc-RING finger domain containing protein%2C putative
LmjF.13.0240	LmjF.13	76031	78778	-	2748	LmjF.13.0240	-	protein_coding	Domain of unknown function (DUF4200)%2C putative
LmjF.13.0250	LmjF.13	79418	81019	-	1602	LmjF.13.0250	NUP48	protein_coding	Nucleoporin NUP48
LmjF.13.0260	LmjF.13	81530	82312	-	783	LmjF.13.0260	-	protein_coding	N-acetyltransferase subunit ARD1%2C putative
LmjF.13.0270	LmjF.13	85224	90926	-	5703	LmjF.13.0270	-	protein_coding	hypothetical protein%2C conserved
LmjF.13.0280	LmjF.13	91772	93127	-	1356	LmjF.13.0280	-	protein_coding	alpha tubulin
LmjF.13.0290	LmjF.13	94047	95402	-	1356	LmjF.13.0290	-	protein_coding	alpha tubulin
LmjF.13.0300	LmjF.13	96322	97677	-	1356	LmjF.13.0300	-	protein_coding	alpha tubulin
LmjF.13.0310	LmjF.13	98597	99952	-	1356	LmjF.13.0310	-	protein_coding	alpha tubulin
LmjF.13.0320	LmjF.13	100872	102227	-	1356	LmjF.13.0320	-	protein_coding	alpha tubulin
LmjF.13.0330	LmjF.13	103147	104502	-	1356	LmjF.13.0330	-	protein_coding	alpha tubulin
LmjF.13.0340	LmjF.13	105422	106777	-	1356	LmjF.13.0340	-	protein_coding	alpha tubulin
LmjF.13.0350	LmjF.13	107697	109052	-	1356	LmjF.13.0350	-	protein_coding	alpha tubulin
LmjF.13.0360	LmjF.13	109972	111327	-	1356	LmjF.13.0360	-	protein_coding	alpha tubulin
LmjF.13.0370	LmjF.13	112248	113603	-	1356	LmjF.13.0370	-	protein_coding	alpha tubulin
LmjF.13.0380	LmjF.13	114524	115879	-	1356	LmjF.13.0380	-	protein_coding	alpha tubulin
LmjF.13.0390	LmjF.13	116800	118155	-	1356	LmjF.13.0390	-	protein_coding	alpha tubulin
LmjF.13.0400	LmjF.13	118818	124913	-	6096	LmjF.13.0400	-	protein_coding	Sister chromatid cohesion C-terminus%2C putative
LmjF.13.0410	LmjF.13	125963	129253	-	3291	LmjF.13.0410	-	protein_coding	hypothetical protein%2C conserved
LmjF.13.0420	LmjF.13	129881	131890	-	2010	LmjF.13.0420	-	protein_coding	long-chain-fatty-acid-CoA ligase%2C putative
LmjF.13.0430	LmjF.13	132922	134697	-	1776	LmjF.13.0430	RSP4/6	protein_coding	Flagellar radial spoke protein 4/6
LmjF.13.0440	LmjF.13	136798	140070	-	3273	LmjF.13.0440	MKK2	protein_coding	mitogen-activated protein kinase kinase 2
LmjF.13.0450	LmjF.13	141985	142350	-	366	LmjF.13.0450	ALBA1	protein_coding	ALBA-domain protein 1
LmjF.13.0460	LmjF.13	148029	149522	+	1494	LmjF.13.0460	-	protein_coding	hypothetical protein%2C conserved
LmjF.13.0470	LmjF.13	150729	152594	+	1866	LmjF.13.0470	-	protein_coding	hypothetical protein%2C conserved
LmjF.13.0480	LmjF.13	153310	155586	+	2277	LmjF.13.0480	-	protein_coding	TATA element modulatory factor 1 TATA binding%2C putative
LmjF.13.0490	LmjF.13	156993	158531	+	1539	LmjF.13.0490	-	protein_coding	Histidine phosphatase superfamily (branch 1)%2C putative
LmjF.13.0500	LmjF.13	160480	166950	+	6471	LmjF.13.0500	-	protein_coding	ATP-dependent RNA helicase%2C putative
LmjF.13.0510	LmjF.13	167677	168576	+	900	LmjF.13.0510	-	protein_coding	hypothetical protein%2C conserved
LmjF.13.0520	LmjF.13	169199	170035	+	837	LmjF.13.0520	-	protein_coding	Protein of unknown function (DUF1014)%2C putative
LmjF.13.0530	LmjF.13	172587	176294	+	3708	LmjF.13.0530	-	protein_coding	hypothetical protein%2C conserved
LmjF.13.0540	LmjF.13	177144	177740	+	597	LmjF.13.0540	-	protein_coding	hypothetical protein%2C conserved
LmjF.13.0550	LmjF.13	178665	180677	+	2013	LmjF.13.0550	-	protein_coding	Uncharacterized ACR%2C COG1678%2C putative
LmjF.13.0560	LmjF.13	181906	182502	+	597	LmjF.13.0560	-	protein_coding	60S ribosomal protein L18%2C putative
LmjF.13.0570	LmjF.13	183714	184139	+	426	LmjF.13.0570	-	protein_coding	40S ribosomal protein S12%2C putative
LmjF.13.0580	LmjF.13	186761	192313	+	5553	LmjF.13.0580	-	protein_coding	hypothetical protein%2C conserved
LmjF.13.0590	LmjF.13	193386	194363	+	978	LmjF.13.0590	-	protein_coding	hypothetical protein%2C conserved
LmjF.13.0600	LmjF.13	195186	196079	+	894	LmjF.13.0600	-	protein_coding	Protein of unknown function%2C DUF607%2C putative
LmjF.13.0610	LmjF.13	197103	197927	+	825	LmjF.13.0610	-	protein_coding	actyltransferase-like protein
LmjF.13.0620	LmjF.13	200158	201438	+	1281	LmjF.13.0620	-	protein_coding	hypothetical protein%2C conserved
LmjF.13.0630	LmjF.13	202956	203864	+	909	LmjF.13.0630	-	protein_coding	hypothetical protein%2C conserved
LmjF.13.0640	LmjF.13	204363	208388	+	4026	LmjF.13.0640	-	protein_coding	hypothetical protein%2C conserved
LmjF.13.0650	LmjF.13	209413	211236	+	1824	LmjF.13.0650	PAT6	protein_coding	palmitoyl acyltransferase 6%2C putative
LmjF.13.0660	LmjF.13	213302	215416	+	2115	LmjF.13.0660	-	protein_coding	hypothetical protein%2C conserved
LmjF.13.0670	LmjF.13	217383	218918	+	1536	LmjF.13.0670	-	protein_coding	mannose-specific lectin%2C putative
LmjF.13.0680	LmjF.13	219784	221508	+	1725	LmjF.13.0680	-	protein_coding	Metallopeptidase family M24%2C putative
LmjF.13.0690	LmjF.13	223634	226777	+	3144	LmjF.13.0690	-	protein_coding	PSP1 C-terminal conserved region%2C putative
LmjF.13.0700	LmjF.13	229839	234146	+	4308	LmjF.13.0700	-	protein_coding	kinesin%2C putative
LmjF.13.0710	LmjF.13	235432	236730	-	1299	LmjF.13.0710	-	protein_coding	Putative GTPase activating protein for Arf%2C putative
LmjF.13.0720	LmjF.13	237790	238841	-	1052	LmjF.13.0720	-	protein_coding	oxidoreductase-like protein
LmjF.13.0730	LmjF.13	239798	242335	-	2538	LmjF.13.0730	-	protein_coding	ubiquitin-like protein
LmjF.13.0740	LmjF.13	243258	246482	-	3225	LmjF.13.0740	-	protein_coding	Calcium-activated chloride channel%2C putative
LmjF.13.0750	LmjF.13	247792	248664	-	873	LmjF.13.0750	-	protein_coding	hypothetical protein%2C conserved
LmjF.13.0760	LmjF.13	249403	255594	-	6192	LmjF.13.0760	-	protein_coding	C2 domain containing protein%2C putative
LmjF.13.0770	LmjF.13	256468	258126	-	1659	LmjF.13.0770	-	protein_coding	kinetoplastid-specific dual specificity phosphatase%2C putative
LmjF.13.0780	LmjF.13	259441	261141	-	1701	LmjF.13.0780	-	protein_coding	CMGC/MAPK protein kinase%2C putative
LmjF.13.0790	LmjF.13	261866	263947	-	2082	LmjF.13.0790	-	protein_coding	hypothetical protein%2C conserved
LmjF.13.0800	LmjF.13	264699	265376	-	678	LmjF.13.0800	-	protein_coding	hypothetical protein%2C conserved
LmjF.13.0810	LmjF.13	267966	275942	-	7977	LmjF.13.0810	-	protein_coding	hypothetical protein%2C conserved
LmjF.13.0820	LmjF.13	278551	279309	-	759	LmjF.13.0820	-	protein_coding	Complex1_LYR-like%2C putative
LmjF.13.0830	LmjF.13	280349	284059	-	3711	LmjF.13.0830	-	protein_coding	hypothetical protein%2C conserved
LmjF.13.0840	LmjF.13	284901	288107	-	3207	LmjF.13.0840	-	protein_coding	hypothetical protein%2C unknown function
LmjF.13.0850	LmjF.13	290110	292887	-	2778	LmjF.13.0850	-	protein_coding	hypothetical protein%2C conserved
LmjF.13.0860	LmjF.13	294197	295231	-	1035	LmjF.13.0860	-	protein_coding	hypothetical protein%2C conserved
LmjF.13.0870	LmjF.13	296601	298187	-	1587	LmjF.13.0870	-	protein_coding	mitochondrial processing peptidase alpha subunit%2C putative
LmjF.13.0880	LmjF.13	302319	304415	-	2097	LmjF.13.0880	-	protein_coding	hypothetical protein%2C conserved
LmjF.13.0890	LmjF.13	305384	306418	-	1035	LmjF.13.0890	-	protein_coding	hypothetical protein%2C conserved
LmjF.13.0900	LmjF.13	307110	308969	-	1860	LmjF.13.0900	-	protein_coding	hypothetical protein%2C conserved
LmjF.13.0910	LmjF.13	310582	313077	-	2496	LmjF.13.0910	-	protein_coding	hypothetical protein%2C conserved
LmjF.13.0920	LmjF.13	314878	319449	-	4572	LmjF.13.0920	-	protein_coding	hypothetical protein%2C conserved
LmjF.13.0930	LmjF.13	320275	321102	-	828	LmjF.13.0930	-	protein_coding	glycosyltransferase family-like protein
LmjF.13.0940	LmjF.13	321882	324038	-	2157	LmjF.13.0940	-	protein_coding	N(2)%2C N(2)-dimethylguanosine tRNA methyltransferase%2C putative
LmjF.13.0950	LmjF.13	324889	326340	-	1452	LmjF.13.0950	-	protein_coding	actin-like protein%2C putative
LmjF.13.0960	LmjF.13	327191	328888	-	1698	LmjF.13.0960	-	protein_coding	katanin-like protein
LmjF.13.0970	LmjF.13	329896	331836	-	1941	LmjF.13.0970	-	protein_coding	hypothetical protein%2C conserved
LmjF.13.0980	LmjF.13	332811	337778	-	4968	LmjF.13.0980	-	protein_coding	AMP deaminase%2C putative
LmjF.13.0990	LmjF.13	338616	340088	-	1473	LmjF.13.0990	-	protein_coding	hypothetical protein%2C conserved
LmjF.13.1000	LmjF.13	341060	342448	-	1389	LmjF.13.1000	-	protein_coding	hypothetical protein%2C conserved
LmjF.13.1010	LmjF.13	343317	344300	-	984	LmjF.13.1010	-	protein_coding	hypothetical protein%2C conserved
LmjF.13.1020	LmjF.13	345389	349300	-	3912	LmjF.13.1020	-	protein_coding	Cryptococcal mannosyltransferase 1%2C putative
LmjF.13.1030	LmjF.13	350294	351394	-	1101	LmjF.13.1030	-	protein_coding	hypothetical protein%2C conserved
LmjF.13.1040	LmjF.13	352320	357488	-	5169	LmjF.13.1040	-	protein_coding	subtilisin peptidase
LmjF.13.1050	LmjF.13	360040	360759	-	720	LmjF.13.1050	-	protein_coding	Dpy-30 motif containing protein%2C putative
LmjF.13.1060	LmjF.13	362615	363541	-	927	LmjF.13.1060	-	protein_coding	NADH-cytochrome b5 reductase%2C putative
LmjF.13.1070	LmjF.13	366515	373648	-	7134	LmjF.13.1070	-	protein_coding	hypothetical protein%2C unknown function
LmjF.13.1080	LmjF.13	374229	379013	-	4785	LmjF.13.1080	-	protein_coding	hypothetical protein%2C unknown function
LmjF.13.1090	LmjF.13	383248	384564	-	1317	LmjF.13.1090	-	protein_coding	proteasome regulatory ATPase subunit 2%2C putative
